,Year,Incid_Name,Event_ID,BurnBndAc,tst,ted,lon0,lon1,lat0,lat1
4920,2020,CPT 45/48 CHURCH POND,FL3034308257020200302,4852,2020-03-21,2020-03-30 12:00:00,-82.59309362606996,-82.52204363210791,30.31663587844309,30.36214748072172
4921,2020,OK COMPARTMENT 135/136,AL3274608696720200227,2727,2020-02-28,2020-02-28 12:00:00,-86.98407631387073,-86.93962159845796,32.72787222632223,32.77078042257847
4924,2020,DE SOTO - BB 9303,MS3114808901020200228,2524,2020-02-28,2020-02-28 12:00:00,-89.02908866071306,-88.97331572823822,31.131570234578703,31.169841895986732
4927,2020,CPT 58 RUSSIAN BEND,FL3028908246920200205,1338,2020-02-05,2020-02-05 12:00:00,-82.4813695307792,-82.45476014096772,30.28265987735153,30.31117969158953
4928,2020,SCACR-FY21-RX-PRESCRIBED FIRE,SC3266608038820201104,1061,2020-11-17,2020-11-18 12:00:00,-80.43162096013918,-80.39520685920917,32.63503129495837,32.671241420655065
4933,2020,BK OWL CREEK,AL3430908725520200308,2838,2020-03-08,2020-03-08 12:00:00,-87.28996489866108,-87.24547594156144,34.29930981429652,34.36393819289333
4934,2020,BK MORELAND,AL3421308731220200229,1047,2020-02-29,2020-02-29 12:00:00,-87.32721323680141,-87.30915206581517,34.185035515976324,34.23810443976811
4935,2020,TRAM ROAD/GRASSY ROAD,NC3445807768020200309,2076,2020-03-09,2020-03-14 12:00:00,-77.71679132306105,-77.66221067218476,34.450304742070216,34.47945985358945
4936,2020,BU 315/316/318,FL3025708442320200307,7892,2020-03-07,2020-03-08 12:00:00,-84.48874700546986,-84.39584600838651,30.21572458302313,30.292550012373223
4938,2020,TL WADE 4,AL3348408584620201117,1316,2020-11-17,2020-11-18 12:00:00,-85.86982357609713,-85.82776736517172,33.47539263116505,33.49759992679526
4940,2020,BU 243,FL3027708459720200128,2081,2020-01-28,2020-01-28 12:00:00,-84.61628514654222,-84.57545109719035,30.25890127007761,30.29938512342477
4941,2020,BU 309,FL3024208461620200123,2480,2020-01-22,2020-01-28 12:00:00,-84.63572008231591,-84.59525423339613,30.212340650900387,30.266319513234976
4942,2020,TL BIG JOHN,AL3315608617620200615,1545,2020-06-15,2020-06-16 12:00:00,-86.18388988690873,-86.1370805871993,33.13754480464905,33.17844556750896
4943,2020,BU 242,FL3027508463520200122,4634,2020-01-22,2020-01-22 12:00:00,-84.66428860563462,-84.61085716602537,30.24790576483923,30.306581182775403
4944,2020,UNNAMED,AL3275008699020201114,1639,2020-11-14,2020-11-14 12:00:00,-87.0061801901636,-86.97098108860632,32.7396248303217,32.771151952300784
4945,2020,UNNAMED,KY3680808453320200308,1089,2020-03-08,2020-03-08 12:00:00,-84.55465548266437,-84.49802143584054,36.798947197255416,36.82702311422537
4947,2020,CN ROCK CREEK 06,AL3100708683320201015,1122,2020-10-16,2020-10-17 12:00:00,-86.8484375069853,-86.81789799079962,30.996790290139813,31.02119813148863
4948,2020,DE SOTO 7206,MS3095508914420200227,1126,2020-02-27,2020-02-27 12:00:00,-89.1393399659666,-89.1209927404226,30.931336775471834,30.98427209777913
4949,2020,DE SOTO 8374,MS3068708904120200226,2149,2020-02-26,2020-02-26 12:00:00,-89.09900333163841,-89.0127589643547,30.66812044800031,30.692134452842765
4950,2020,5 MILE SWAMP,FL3055808707520200504,1968,2020-05-06,2020-05-07 12:00:00,-87.06477706850688,-87.03634436530018,30.51988806038571,30.57340763175688
4951,2020,UNNAMED,FL3038008442320201106,3927,2020-11-06,2020-11-06 12:00:00,-84.44585111643585,-84.3948317907545,30.349410983330245,30.407852314932427
4952,2020,DE SOTO - BB 9370,MS3066308884420200308,3719,2020-03-08,2020-03-08 12:00:00,-88.86494502589221,-88.83270278460577,30.62121688135403,30.69139618948259
4953,2020,DE SOTO - BB 8301,MS3097408887520200312,2191,2020-03-12,2020-03-12 12:00:00,-88.90625654060682,-88.84651674175421,30.949478083247016,30.980352075288067
4954,2020,TILLMAN ROAD,MS3041208915720200426,1395,2020-04-24,2020-04-27 12:00:00,-89.16450472711142,-89.1359903456779,30.38510924639468,30.42353353084781
4956,2020,UNNAMED,MS3057008896020200209,1231,2020-02-09,2020-02-09 12:00:00,-88.97048840541555,-88.94304105340183,30.559035323321552,30.596457607432683
4957,2020,CHAMBERS-GRAPE-HICKORY AP,SC3481208320720200301,2421,2020-03-01,2020-03-01 12:00:00,-83.21703231239127,-83.16523751210144,34.787430520901864,34.83128100791225
4959,2020,UNNAMED,MS3069008925020200202,1624,2020-02-02,2020-02-02 12:00:00,-89.27298267810806,-89.21760501655825,30.67673299083492,30.714861573702706
4961,2020,BU 70,FL3013308502820200109,1750,2020-01-09,2020-01-17 12:00:00,-85.05231330711342,-85.00693720748609,30.113212257839507,30.15117733766408
4962,2020,BU 67,FL3015408499520200117,3108,2020-01-17,2020-01-17 12:00:00,-85.018785068576,-84.95995552482759,30.125779021684536,30.167157693273
4964,2020,BU 30,FL3019208497720200228,1664,2020-02-28,2020-02-29 12:00:00,-84.99210689771513,-84.95315874917691,30.17500415581719,30.207958178127456
4965,2020,BU 94,FL3006808504520200306,2482,2020-03-06,2020-03-27 12:00:00,-85.0635572257853,-85.02106105032715,30.049990206682764,30.08899157350237
4967,2020,VILAS,FL3022108487520200326,7663,2020-03-26,2020-03-30 12:00:00,-84.88967612665186,-84.80484081085473,30.20172835757768,30.26841045857583
4968,2020,NORWOOD NORTH,TX3144909419120200229,1674,2020-02-29,2020-02-29 12:00:00,-94.21221197370356,-94.17489533115456,31.429505966127465,31.4708568729464
4970,2020,CPT 35 RICHARD,FL2940608168720200120,2026,2020-01-20,2020-01-21 12:00:00,-81.70019298401894,-81.6622003984296,29.3649917712533,29.41782195382018
4971,2020,UNNAMED,FL3010008499920200121,3141,2020-01-17,2020-01-21 12:00:00,-85.03076631621246,-84.98271451136554,30.077050495883725,30.130980481863787
4973,2020,CPT 260 LEVY,FL2906108158720200302,1346,2020-03-02,2020-03-03 12:00:00,-81.59943988204486,-81.5533191428641,29.045139297940292,29.074602485716184
4975,2020,UNNAMED,FL3015008505620200223,2540,2020-02-23,2020-02-23 12:00:00,-85.06897518425728,-85.03742412682197,30.113438744902226,30.167920235630447
4976,2020,UNNAMED,FL3009608488520201105,6827,2020-11-05,2020-11-06 12:00:00,-84.91790165483746,-84.845360799861,30.07323355278629,30.126536130338195
4977,2020,CN BEAR BAY 05,AL3108808666320200214,2373,2020-02-15,2020-02-15 12:00:00,-86.68295143346182,-86.64038575210077,31.07047494965923,31.108220900674095
4978,2020,CN BEAR BAY COMBINED,AL3111908666020200214,1356,2020-02-15,2020-02-15 12:00:00,-86.67963314195589,-86.61987905737254,31.101389179167317,31.13082474786387
4979,2020,CN PLEASANT HOME 02,AL3116208664420200214,1336,2020-02-15,2020-02-28 12:00:00,-86.6576111912035,-86.58987544359678,31.14527310027341,31.17470060384983
4980,2020,CN WOLF PIT 1/2/3,AL3112408670020200306,1415,2020-03-07,2020-03-07 12:00:00,-86.71780943385824,-86.68815223533733,31.105284321913985,31.14075835791192
4981,2020,BIG BARREN CREEK,MO3688309120520200307,8150,2020-03-05,2020-03-07 12:00:00,-91.218691756919,-91.09323311191856,36.868967891954696,36.92223858044616
4982,2020,20 LONGBAY,MO3693709098320200305,1128,2020-03-05,2020-03-06 12:00:00,-90.99226335067306,-90.9566764029936,36.92302237018629,36.945742195745765
4984,2020,CN BLUE SPRINGS EAST 17,AL3111908654520200227,2087,2020-02-27,2020-02-28 12:00:00,-86.57418865098543,-86.53255554500237,31.101153056768226,31.140312351733712
4986,2020,CN WOLF PIT 06,AL3110908674720200222,1324,2020-02-22,2020-02-22 12:00:00,-86.76844711963884,-86.72831914151516,31.099975732693963,31.12505105176467
4987,2020,CN BEAR BAY 06,AL3108608668720201209,1051,2020-12-09,2020-12-09 12:00:00,-86.70159186587188,-86.67127432754813,31.07189147271333,31.105679280774268
4988,2020,LOGGERS LAKE,MO3738509126320200222,1839,2020-03-06,2020-03-06 12:00:00,-91.27389945829331,-91.23810772958802,37.37604614631266,37.411384594223705
4989,2020,SHUT IN,AR3471809426920200307,4360,2020-03-07,2020-03-07 12:00:00,-94.31023302523391,-94.23771027181158,34.69598158358326,34.733946800104775
4991,2020,UNNAMED,AR3481409409620200307,2506,2020-03-07,2020-03-07 12:00:00,-94.10486381401375,-94.0453377768169,34.80234732566862,34.83232817670404
4992,2020,ROSS CREEK,AR3482709418420200306,2959,2020-03-06,2020-03-07 12:00:00,-94.21873057915286,-94.13205767592098,34.807758576996775,34.83642048951401
4993,2020,NEWMAN 489,AR3484509384020200305,5662,2020-03-05,2020-03-08 12:00:00,-93.89803658502036,-93.81207667959508,34.84298093861946,34.88955299087786
4996,2020,CRO LONG POINT C-39/40  RX,NC3481707718320200215,1030,2020-02-15,2020-02-15 12:00:00,-77.19200457854845,-77.14796840401857,34.795257479848885,34.819350316563884
4997,2020,CADDO POND C47 OLD GROWTH,AR3437609350920200307,1163,2020-03-07,2020-03-07 12:00:00,-93.5273890023006,-93.4954152113429,34.36182787795428,34.38581137419561
4998,2020,GAFFORD 3,AR3480909360620200305,3253,2020-03-05,2020-03-08 12:00:00,-93.63101298576066,-93.5752635705573,34.79133186357467,34.83484666514153
4999,2020,CRO HUNTERS CREEK C-37 RX,NC3480007708320200302,1616,2020-03-02,2020-03-02 12:00:00,-77.115686580871,-77.04730433672574,34.78870030967158,34.82157834556426
5000,2020,CRO PETTIFORD CREEK - C-29/30/31 RX,NC3473307701720200228,1878,2020-02-28,2020-02-28 12:00:00,-77.05949989190646,-76.99691872192142,34.71477939465342,34.74931871668548
5001,2020,VANDERSLICE 1 AND 2,AR3463809350820200305,4647,2020-03-05,2020-03-06 12:00:00,-93.53174169492326,-93.43396337131249,34.62348317570803,34.66163247176121
5002,2020,HICKORY NUT MOUNTAIN,AR3457209339720200308,3262,2020-03-08,2020-03-08 12:00:00,-93.42545786938511,-93.34779774956644,34.54731871388759,34.5921513424106
5003,2020,CRO BRIERY BRANCH C-5/6 RX,NC3498507704920200307,2783,2020-03-07,2020-03-07 12:00:00,-77.06400048433483,-77.00008828354743,34.938471502058235,34.9924983998813
5004,2020,CRO C-25/34/56 RX,NC3475007701720200210,1297,2020-02-10,2020-02-28 12:00:00,-77.05491398888944,-76.93933863776789,34.735483089473064,34.77737269739214
5005,2020,WILDCAT TURKEY AREA,AR3490509337420200229,2973,2020-02-28,2020-02-29 12:00:00,-93.40177407401428,-93.33231746108191,34.89459344992781,34.922110844739734
5007,2020,WF VALENTINES 2020,TX2965109416820200214,3231,2020-02-14,2020-02-14 12:00:00,-94.2024806292776,-94.13777707275368,29.623815312526688,29.675499009671626
5008,2020,TXMCR-FY20-RX-W,TX2970409409720200104,10033,2020-01-08,2020-01-08 12:00:00,-94.15754197787992,-94.02172194051508,29.64815117303823,29.72974841505737
5009,2020,UNNAMED,VA3892507863820200308,1572,2020-03-08,2020-03-08 12:00:00,-78.64830297670096,-78.611809886517,38.90685831415993,38.9403373966536
5010,2020,GRIFFIN MOUNTAIN GUNNER BLOCK,AR3544109279020200108,1335,2020-01-07,2020-01-08 12:00:00,-92.80451807315052,-92.76081284103977,35.43223990884479,35.451987779012825
5011,2020,BIG POINT,AR3578109291520200229,3853,2020-02-22,2020-02-29 12:00:00,-92.93729383074566,-92.89592155963226,35.75135155033382,35.8056131891974
5012,2020,ALEXANDER MOUNTAIN BLOCK 3 AND 4,AR3567909400720200229,2638,2020-02-29,2020-02-29 12:00:00,-94.03048430140932,-93.97595985816088,35.6598574652499,35.70715142579769
5013,2020,KINCANNON,AR3547509277320200305,1029,2020-03-05,2020-03-05 12:00:00,-92.79700300088774,-92.76206628013466,35.47584518041077,35.50413999776276
5014,2020,QUARLES,OK3640409617220200401,1547,2020-04-02,2020-04-02 12:00:00,-96.19306986218436,-96.16153642786384,36.39977024230291,36.447033491002855
5016,2020,GATE 5,TX3135909917920200714,11457,2020-07-14,2020-07-26 12:00:00,-99.27907630063072,-99.17169076961328,31.33124208865155,31.4604315378852
5017,2020,WALDROP,TX3143909942320200714,1007,2020-07-14,2020-07-21 12:00:00,-99.42387462611303,-99.399626745378,31.42987420523042,31.45738303939578
5018,2020,BUFFALO CREEK,TX3146709888420200712,3630,2020-07-12,2020-07-17 12:00:00,-98.89789034436389,-98.85439597269595,31.46280916101404,31.52034532587612
5019,2020,SIMS,TX3149009984920200712,1177,2020-07-12,2020-07-13 12:00:00,-99.85925115411744,-99.83181926864432,31.480322564834523,31.508069459438047
5020,2020,BIG CREEK,MO3665209281320200306,6399,2020-03-07,2020-03-07 12:00:00,-92.85149844369818,-92.7702564419812,36.62943158719804,36.692916446336994
5021,2020,HORSEHEAD NORTH RX,AR3560809365720200305,1561,2020-03-05,2020-03-08 12:00:00,-93.67831223612076,-93.64130495136236,35.56590688919164,35.61080952364068
5022,2020,CAVE CREEK,AR3596109294920200307,4263,2020-03-07,2020-03-08 12:00:00,-92.96879361333453,-92.90326403400792,35.92925263340237,35.990396898098425
5023,2020,C-38/39/40,TX3049009560520200308,4708,2020-03-08,2020-03-08 12:00:00,-95.65046736987318,-95.59385681693853,30.456164049931036,30.510700830079315
5024,2020,COMP 5,TX3054809578520200312,1233,2020-03-12,2020-03-12 12:00:00,-95.8046043795884,-95.76514973826976,30.536979819762905,30.557705468832356
5026,2020,FALLING WATER NORTH MULFORD,AR3571909292020201104,1905,2020-11-04,2020-11-05 12:00:00,-92.96103224913897,-92.92389630017408,35.680116719610965,35.720152265414754
5027,2020,FALLING WATER - SHOTGUN,AR3573109292420201210,2045,2020-12-08,2020-12-11 12:00:00,-92.95124426810844,-92.9012544440373,35.7101077608645,35.75662788177135
5028,2020,SHIELDS KNOB,AR3570509286520201207,1261,2020-12-07,2020-12-11 12:00:00,-92.87876069544969,-92.84726121863032,35.675003511702755,35.721319382183765
5029,2020,ASHFORD WELCH,OK3422609463520200305,5976,2020-03-05,2020-03-08 12:00:00,-94.67534053863494,-94.55188214504494,34.20851801249631,34.24360043781002
5030,2020,WILLIE,MO3668209279720201210,1137,2020-12-10,2020-12-11 12:00:00,-92.82554064328605,-92.7815013328202,36.656349151292375,36.70126308122627
5031,2020,BUCK CREEK,OK3433909471020201209,2803,2020-12-09,2020-12-10 12:00:00,-94.73281052508564,-94.6756495609784,34.32819608518122,34.362272834623695
5032,2020,HUDSON S HUDSON,OK3435409460020200228,2431,2020-02-28,2020-02-28 12:00:00,-94.62233304033748,-94.57019984224888,34.33581416669051,34.36926015413286
5033,2020,JOHN TURNER,AR3568309386220200306,2623,2020-03-06,2020-03-07 12:00:00,-93.88853205501027,-93.82079311121304,35.6685282203012,35.69909716859951
5034,2020,UNNAMED,OK3435509466320201208,1313,2020-12-08,2020-12-08 12:00:00,-94.69008490379524,-94.63841007216706,34.34379738554094,34.38224412246831
5035,2020,BUFFALO DAN-TWIN POND,OK3438009466820200229,1535,2020-02-29,2020-02-29 12:00:00,-94.69522381073024,-94.65400818353083,34.36673201596983,34.393671001915266
5037,2020,C-27,LA3148409309020200208,1271,2020-02-08,2020-02-08 12:00:00,-93.12079074109975,-93.07374410310786,31.475306193226288,31.493282442131036
5038,2020,THUMB,AZ3633111257320200716,7867,2020-07-17,2020-07-20 12:00:00,-112.61643723429091,-112.55350255969536,36.26480157872993,36.36168083210475
5039,2020,UNNAMED,OK3478109472420200619,1052,2020-06-19,2020-06-19 12:00:00,-94.752293502643,-94.71514754242509,34.77824784746025,34.799008516130186
5040,2020,MCMEAN,TX3034010088120200816,2394,2020-08-16,2020-08-22 12:00:00,-100.9205613498264,-100.85606955306736,30.320392049853297,30.34884791689791
5041,2020,UNNAMED,LA3153909308520200107,3599,2020-01-07,2020-01-07 12:00:00,-93.13459566725618,-93.047217683849,31.515129346142487,31.547333314980563
5042,2020,ARROYO GRANDE,TX3065310092220200611,4855,2020-06-12,2020-06-14 12:00:00,-100.97912216265765,-100.88166494558072,30.616712148446936,30.665169230075943
5044,2020,HOLCOMBE RD,TX3029010150020200419,25771,2020-04-19,2020-04-26 12:00:00,-101.55072564607168,-101.39679130307616,30.23415245617099,30.37580599365174
5045,2020,UNNAMED,LA3105709312220200108,2087,2020-01-08,2020-01-08 12:00:00,-93.13046528704332,-93.09577434560951,31.02968771811373,31.067618884503982
5046,2020,UNNAMED,LA3109609306620200107,1270,2020-01-08,2020-01-08 12:00:00,-93.0722696574187,-93.04030201062926,31.06893353325603,31.124797323337877
5047,2020,SWAGER CREEK,TX3287009947020200827,3062,2020-08-23,2020-08-27 12:00:00,-99.52362634108272,-99.45106860942876,32.83831591005128,32.90255025788815
5048,2020,MATADOR,TX3414310041120200217,3762,2020-02-17,2020-02-27 12:00:00,-100.43377451857911,-100.37946847389094,34.124883827626604,34.16471998114224
5049,2020,7D2,TX3159210116820200704,5253,2020-07-04,2020-07-05 12:00:00,-101.26543231854664,-101.18626968789572,31.5576372577533,31.61763386700943
5050,2020,OK COMPARTMENT 38/39,AL3292408748120200308,1570,2020-03-08,2020-03-08 12:00:00,-87.50166122268723,-87.46365029452545,32.896772545416695,32.94065269836341
5051,2020,OK PAYNE LAKE,AL3288808745320200229,4078,2020-02-29,2020-02-29 12:00:00,-87.48461215412755,-87.4278362482442,32.87031349796962,32.93451121821818
5052,2020,MCDANIEL,TX3187910069520200613,3840,2020-06-14,2020-06-15 12:00:00,-100.72427537310996,-100.66171883375716,31.849622624984192,31.908634575525294
5053,2020,SLADE,TX3206310086420200619,4720,2020-06-19,2020-06-20 12:00:00,-100.91018541362592,-100.84554597786456,32.01666753118167,32.12172384418011
5054,2020,36TH AVE SE,FL2616508154620200513,6550,2020-05-14,2020-05-17 12:00:00,-81.66412260397493,-81.54280914742418,26.143068976252323,26.19866238066436
5055,2020,GAME RANCH,TX3231910015220200713,3022,2020-07-13,2020-07-15 12:00:00,-100.15873587705904,-100.1226055661939,32.31844746607777,32.389535827816246
5056,2020,UNNAMED,LA3124109269720200228,1106,2020-02-28,2020-02-28 12:00:00,-92.71053422577388,-92.67767356478316,31.233705203332534,31.26540383681765
5057,2020,C-249 LC,SC3394808248920200309,2084,2020-03-09,2020-03-09 12:00:00,-82.51353198871027,-82.46566724105031,33.91337541604264,33.95052809059894
5058,2020,DEEP CREEK,TX3268709915020200830,3940,2020-08-30,2020-08-30 12:00:00,-99.15400744608672,-99.11270876739565,32.65287322561892,32.74513923298929
5059,2020,OK COMPARTMENT 11,AL3298008731220201116,1179,2020-11-16,2020-11-16 12:00:00,-87.32168443868585,-87.30056620226839,32.965317064131284,32.99846288845157
5063,2020,OK PIPELINE,AL3302208745320200308,2423,2020-03-08,2020-03-08 12:00:00,-87.46317925302009,-87.40249954661675,32.98845776341511,33.03426157161431
5064,2020,412 FIRE,OK3661710061020200307,22069,2020-03-07,2020-03-08 12:00:00,-100.61558687553384,-100.519835805478,36.61782538293511,36.83420217369144
5065,2020,RIVIERA PARK,TX3540410187920200820,2739,2020-08-20,2020-08-21 12:00:00,-101.90740402527553,-101.86810804954683,35.38775379720005,35.45801856880195
5066,2020,YANDY,TX3553710125120200609,2722,2020-06-09,2020-06-09 12:00:00,-101.25676660239674,-101.207575500409,35.47443074738112,35.53922537645002
5067,2020,UNNAMED,LA3112909256620201106,2648,2020-11-06,2020-11-06 12:00:00,-92.57972856352234,-92.54048903104392,31.11534280192882,31.155694862328065
5068,2020,UNNAMED,LA3206609285220200229,1394,2020-02-29,2020-02-29 12:00:00,-92.86779515742052,-92.84191199444297,32.058694860379546,32.09184072606871
5069,2020,JACKALOPE,TX3568810093120201011,11529,2020-10-11,2020-10-12 12:00:00,-100.93202632185722,-100.70150880978372,35.68494018214375,35.809547431768635
5070,2020,UNNAMED,LA3104809301520200106,1082,2020-01-06,2020-01-06 12:00:00,-93.03390522734436,-92.9970504001558,31.034442887029684,31.05780559115516
5072,2020,UNNAMED,LA3160109246120200228,2055,2020-02-28,2020-02-28 12:00:00,-92.48068661239722,-92.44823488842934,31.577938692117016,31.61604603479674
5075,2020,BLUE CREEK,TX3570310164720200711,4196,2020-07-11,2020-07-12 12:00:00,-101.6801410526674,-101.62953454278488,35.68768282480255,35.75256779077097
